08/20-14:36:58.690508, 19720, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-02:24:44.968132, 26792416, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:45.008070, 26792418, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:45.968275, 26792562, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:46.248170, 26792595, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:46.278163, 26792621, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:47.208147, 26792753, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:47.348177, 26792783, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:48.148159, 26792862, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:48.298407, 26792872, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:50.118347, 26793150, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:50.348294, 26793175, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:50.368352, 26793178, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:50.828305, 26793237, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:52.358366, 26793493, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:53.588441, 26793596, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:54.898471, 26793761, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:55.538571, 26793944, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:55.818519, 26794080, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:56.048453, 26794108, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:56.568572, 26794163, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:57.098662, 26794247, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:57.228540, 26794260, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:57.568586, 26794934, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:59.508540, 26796775, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:59.628850, 26796869, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:24:59.928584, 26797200, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:00.118659, 26797364, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:01.548832, 26797883, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:01.818856, 26797910, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:02.248701, 26797977, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:02.488930, 26798036, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:03.388676, 26798169, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:05.898887, 26798538, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:06.108806, 26798614, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:06.168987, 26798620, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:06.699034, 26798720, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:06.758903, 26798723, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:06.958984, 26798737, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:07.179179, 26798752, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:08.248944, 26798935, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:08.318965, 26798985, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:08.839025, 26799044, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:10.739020, 26799342, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:11.039175, 26799378, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:11.359020, 26799485, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:12.589190, 26799666, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:12.689160, 26799673, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:14.559209, 26800007, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:14.819357, 26800035, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:14.939236, 26800050, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:14.969257, 26800054, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:15.719317, 26800125, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:16.229212, 26800394, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:16.499488, 26800438, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:16.989420, 26800485, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:17.059315, 26800495, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:17.379314, 26800535, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:17.669381, 26800566, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:18.719554, 26800751, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:18.829412, 26800768, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:19.349482, 26800855, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:19.459393, 26800879, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:20.899407, 26801113, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:21.909496, 26801239, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:22.519597, 26801313, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:22.769611, 26801334, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:22.839768, 26801344, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:23.469719, 26801473, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:23.539526, 26801480, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:23.739602, 26801511, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:24.279618, 26801578, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:25.529607, 26801708, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:25.679648, 26801795, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:26.079669, 26801858, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:26.249853, 26801890, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:28.759756, 26802346, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:29.129703, 26802413, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:30.309843, 26802541, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:31.739976, 26802736, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:32.049843, 26802807, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:33.509932, 26803016, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:34.439983, 26803141, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:34.989983, 26803229, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:35.089997, 26803235, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:35.379999, 26803265, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:36.619982, 26803511, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:37.181172, 26803581, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:38.490166, 26803760, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:39.160323, 26803876, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:39.440293, 26803914, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:39.480316, 26803930, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:40.380422, 26804039, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:41.520275, 26804161, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:41.620316, 26804167, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:42.420511, 26804292, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:43.130540, 26804350, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:43.340509, 26804375, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:44.490567, 26804606, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:46.590724, 26804889, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:48.400500, 26805082, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:49.150557, 26805195, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:50.070570, 26805336, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:50.290563, 26805363, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:50.500588, 26805499, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:51.340680, 26805685, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:51.370659, 26805690, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:51.510659, 26805701, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:51.900838, 26805750, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:52.100678, 26805779, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:53.020952, 26805875, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:53.440671, 26805937, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:54.270802, 26806035, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:54.320735, 26806037, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:55.770932, 26806516, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:56.031127, 26806589, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:56.110888, 26806600, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:56.531004, 26806667, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:57.240925, 26806948, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:57.600906, 26807007, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:58.540970, 26807146, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:58.661029, 26807162, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:58.710986, 26807179, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:58.741015, 26807185, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:58.971030, 26807214, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:59.160986, 26807265, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:25:59.601088, 26807321, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:26:00.221218, 26807382, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:26:00.511221, 26807432, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:26:00.861259, 26807540, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.169.205.214:0, 1:399:9, allow
08/21-02:28:33.789810, 26831628, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-02:30:32.301512, 27137982, ICMP, raw, 68, C2S, 10.255.255.5:0, 192.118.42.254:0, 1:399:9, allow
08/21-02:31:35.224146, 27201670, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-02:33:18.187013, 27217392, ICMP, raw, 98, C2S, 10.255.255.5:0, 178.215.236.84:0, 1:449:9, allow
08/21-02:36:29.935770, 27252958, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-02:37:48.838677, 27264884, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-02:42:15.629195, 27310628, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-02:44:23.924142, 27330449, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-02:45:30.935988, 27345234, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-02:51:09.860604, 27413326, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-02:51:44.931447, 27419334, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-02:54:50.148677, 27476174, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-02:55:42.809123, 27487998, ICMP, raw, 98, C2S, 10.255.255.5:0, 176.124.32.11:0, 1:449:9, allow
08/21-02:58:28.797394, 27519915, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-02:59:37.929836, 27530871, ICMP, raw, 98, C2S, 10.255.255.5:0, 94.141.120.83:0, 1:449:9, allow
08/21-03:00:23.461994, 27541316, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-03:02:23.566541, 27561079, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-03:02:31.908296, 27563489, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-03:04:02.830348, 27579654, ICMP, raw, 88, C2S, 10.255.255.5:0, 192.141.9.110:0, 1:399:9, allow
08/21-03:08:41.531383, 27630749, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-03:10:42.132618, 27660003, ICMP, raw, 64, C2S, 10.255.255.5:0, 202.122.145.90:0, 1:449:9, allow
08/21-03:10:46.140815, 27660623, ICMP, raw, 64, C2S, 10.255.255.5:0, 202.122.145.90:0, 1:449:9, allow
08/21-03:10:57.177323, 27662605, ICMP, raw, 64, C2S, 10.255.255.5:0, 202.122.145.90:0, 1:449:9, allow
08/21-03:10:58.159396, 27662870, ICMP, raw, 64, C2S, 10.255.255.5:0, 202.122.145.90:0, 1:449:9, allow
08/21-03:11:01.177534, 27663509, ICMP, raw, 64, C2S, 10.255.255.5:0, 202.122.145.90:0, 1:449:9, allow
08/21-03:11:02.158732, 27663732, ICMP, raw, 64, C2S, 10.255.255.5:0, 202.122.145.90:0, 1:449:9, allow
08/21-03:11:13.193244, 27666032, ICMP, raw, 64, C2S, 10.255.255.5:0, 202.122.145.90:0, 1:449:9, allow
08/21-03:11:13.194006, 27666033, ICMP, raw, 64, C2S, 10.255.255.5:0, 202.122.145.90:0, 1:449:9, allow
08/21-03:11:17.202930, 27666683, ICMP, raw, 64, C2S, 10.255.255.5:0, 202.122.145.90:0, 1:449:9, allow
08/21-03:11:17.202931, 27666684, ICMP, raw, 64, C2S, 10.255.255.5:0, 202.122.145.90:0, 1:449:9, allow
08/21-03:13:27.654729, 27707554, ICMP, raw, 98, C2S, 10.255.255.5:0, 94.141.120.83:0, 1:449:9, allow
08/21-03:13:42.765127, 27709823, ICMP, raw, 98, C2S, 10.255.255.5:0, 94.141.120.83:0, 1:449:9, allow
08/21-03:13:47.437792, 27710481, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-03:16:10.979022, 27736901, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.238.162:0, 1:399:9, allow
08/21-03:16:36.539962, 27742873, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-03:17:09.111207, 27747736, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-03:20:28.597502, 27784625, ICMP, raw, 98, C2S, 10.255.255.5:0, 178.215.236.84:0, 1:449:9, allow
08/21-03:24:05.987603, 27818800, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-03:26:41.093702, 27847875, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-03:27:51.456387, 27859676, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-03:28:46.928650, 27871618, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-03:33:59.530836, 27952382, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.238.162:0, 1:399:9, allow
08/21-03:36:21.796553, 27978721, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-03:37:57.480189, 27999669, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-03:38:55.562380, 28010686, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-03:41:59.785201, 28042762, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-03:42:01.971217, 28043132, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-03:43:47.733750, 28060127, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-03:44:41.616005, 28068920, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-03:47:40.107710, 28102507, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-03:48:17.234342, 28109123, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-03:48:49.135656, 28113994, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-03:50:14.758960, 28131490, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-03:51:53.992850, 28148024, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-03:52:31.434438, 28154612, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-03:53:13.611309, 28162161, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-03:53:17.783426, 28162965, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-03:53:20.540780, 28163296, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-03:57:24.462453, 28213293, ICMP, raw, 98, C2S, 10.255.255.5:0, 94.141.120.83:0, 1:449:9, allow
08/21-03:58:22.968054, 28223537, ICMP, raw, 68, C2S, 10.255.255.5:0, 192.118.42.254:0, 1:399:9, allow
08/21-03:58:58.769130, 28228683, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-04:00:15.252631, 28244935, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-04:00:45.243588, 28250048, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-04:01:07.204589, 28254621, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-04:01:27.705279, 28258211, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-04:03:01.449023, 28276995, ICMP, raw, 72, C2S, 10.255.255.5:0, 192.241.155.120:0, 1:399:9, allow
08/21-04:05:09.974030, 28310011, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-04:05:21.564578, 28312299, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-04:08:34.491999, 28346976, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-04:10:11.515918, 28365533, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-04:10:16.278568, 28366516, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-04:11:07.879033, 28395466, ICMP, raw, 98, C2S, 10.255.255.5:0, 178.215.236.84:0, 1:449:9, allow
08/21-04:12:34.081559, 28444996, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-04:12:45.102128, 28446857, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-04:13:52.664539, 28457497, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-04:17:14.672438, 28494406, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-04:17:36.193219, 28497459, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-04:19:43.508324, 28518792, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-04:21:14.311695, 28538332, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-04:21:23.224941, 28539732, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.138.223:0, 1:399:9, allow
08/21-04:21:35.844139, 28541714, ICMP, raw, 98, C2S, 10.255.255.5:0, 202.112.237.201:0, 1:449:9, allow
08/21-04:23:52.608197, 28573652, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.255.0.6:0, 1:399:9, allow
08/21-04:24:35.293029, 28581136, ICMP, raw, 98, C2S, 10.255.255.5:0, 94.141.120.83:0, 1:449:9, allow
08/21-04:26:31.406858, 28604026, ICMP, raw, 98, C2S, 10.255.255.5:0, 94.141.120.83:0, 1:449:9, allow
08/21-04:29:33.501584, 28642269, ICMP, raw, 68, C2S, 10.255.255.5:0, 172.104.238.162:0, 1:399:9, allow
